	genome_id	genome_name	accession	annotation	feature_type	gene_id	start	end	strand	na_length	gene	product	ec	refseq_locus_tag
273	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00137	59210	61840	+	2630	polA	DNA polymerase I	2.7.7.7	1280pt26024_00137
275	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00138	61856	62728	+	872	mutM	Formamidopyrimidine-DNA glycosylase	3.2.2.23	1280pt26024_00138
277	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00139	62744	63367	+	623	coaE	Dephospho-CoA kinase	2.7.1.24	1280pt26024_00139
279	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00140	63537	64562	+	1025	gapA2	Glyceraldehyde-3-phosphate dehydrogenase 2	1.2.1.12	1280pt26024_00140
281	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00141	64772	65242	+	470	nrdR	Transcriptional repressor NrdR		1280pt26024_00141
283	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00142	65243	66643	+	1400	dnaB	Replication initiation and membrane attachment protein		1280pt26024_00142
285	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00143	66643	67563	+	920	dnaI	Primosomal protein DnaI		1280pt26024_00143
287	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00144	67976	69913	+	1937	thrS	Threonine--tRNA ligase	6.1.1.3	1280pt26024_00144
289	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00145	70340	71833	+	1493	lysP	Lysine-specific permease		1280pt26024_00145
291	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00146	72029	72589	+	560	infC	Translation initiation factor IF-3		1280pt26024_00146
293	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00147	72618	72818	+	200	rpmI	50S ribosomal protein L35		1280pt26024_00147
295	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00148	72865	73221	+	356	rplT	50S ribosomal protein L20		1280pt26024_00148
297	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00149	73363	73971	+	608		hypothetical protein		1280pt26024_00149
299	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00150	73990	74919	+	929		hypothetical protein		1280pt26024_00150
301	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00151	75082	76383	+	1301	tig	Trigger factor	5.2.1.8	1280pt26024_00151
303	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00152	76534	77796	+	1262	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX		1280pt26024_00152
305	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00153	77950	78540	+	590	engB	putative GTP-binding protein EngB		1280pt26024_00153
307	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00154	78757	80103	+	1346	hemA	Glutamyl-tRNA reductase	1.2.1.70	1280pt26024_00154
309	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00155	80125	80940	+	815		hypothetical protein		1280pt26024_00155
311	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00156	80982	81908	+	926	hemC	Porphobilinogen deaminase	2.5.1.61	1280pt26024_00156
313	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00157	81930	82598	+	668		hypothetical protein		1280pt26024_00157
315	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00158	82601	83575	+	974	hemB	Delta-aminolevulinic acid dehydratase	4.2.1.24	1280pt26024_00158
317	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00159	83623	84909	+	1286	hemL1	Glutamate-1-semialdehyde 2,1-aminomutase 1	5.4.3.8	1280pt26024_00159
319	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00160	85110	86177	+	1067		hypothetical protein		1280pt26024_00160
321	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00161	86960	86400	-	560	tag	DNA-3-methyladenine glycosylase 1	3.2.2.20	1280pt26024_00161
323	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00162	87363	89993	+	2630	valS	Valine--tRNA ligase	6.1.1.9	1280pt26024_00162
325	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00163	90006	91277	+	1271	fpgS	Folylpolyglutamate synthase	6.3.2.17	1280pt26024_00163
327	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00164	91538	92245	+	707	comC	Type 4 prepilin-like proteins leader peptide-processing enzyme		1280pt26024_00164
329	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00165	92242	92928	+	686		hypothetical protein		1280pt26024_00165
331	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00166	92996	93280	+	284		hypothetical protein		1280pt26024_00166
333	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00167	93753	94226	+	473		hypothetical protein		1280pt26024_00167
335	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00168	94619	95461	+	842	mreC	Cell shape-determining protein MreC		1280pt26024_00168
337	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00169	95461	95991	+	530		hypothetical protein		1280pt26024_00169
339	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00170	96284	96592	+	308	rplU	50S ribosomal protein L21		1280pt26024_00170
341	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00171	96598	96918	+	320		hypothetical protein		1280pt26024_00171
343	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00172	96930	97214	+	284	rpmA	50S ribosomal protein L27		1280pt26024_00172
345	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00173	97701	98993	+	1292	obg	GTPase Obg	3.6.5.-	1280pt26024_00173
347	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00174	99003	99461	+	458		hypothetical protein		1280pt26024_00174
349	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00175	99475	100077	+	602	ruvA	Holliday junction ATP-dependent DNA helicase RuvA	3.6.4.12	1280pt26024_00175
351	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00176	100109	101113	+	1004	ruvB_1	Holliday junction ATP-dependent DNA helicase RuvB	3.6.4.12	1280pt26024_00176
353	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00177	101115	102140	+	1025	queA	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	2.4.99.17	1280pt26024_00177
355	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00178	102163	103302	+	1139	tgt	Queuine tRNA-ribosyltransferase	2.4.2.29	1280pt26024_00178
357	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_2	PROKKA	CDS	1280pt26024_00179	103321	103581	+	260	yajC	Sec translocon accessory complex subunit YajC		1280pt26024_00179
359	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00180	313	4368	+	4055	sraP	Serine-rich adhesin for platelets		1280pt26024_00180
361	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00181	4497	5708	+	1211	secY_1	Protein translocase subunit SecY		1280pt26024_00181
363	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00182	5719	7077	+	1358	asp1	Accessory Sec system protein Asp1		1280pt26024_00182
365	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00183	7259	8830	+	1571	asp2	Accessory Sec system protein Asp2		1280pt26024_00183
367	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00184	8808	9767	+	959		hypothetical protein		1280pt26024_00184
369	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00185	9757	12147	+	2390	secA1_1	Protein translocase subunit SecA 1		1280pt26024_00185
371	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00186	12165	13673	+	1508	gtfA_1	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit	2.4.1.-	1280pt26024_00186
373	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00187	13666	15024	+	1358	gtfB	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase stabilizing protein GtfB		1280pt26024_00187
375	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00188	15266	17149	+	1883		hypothetical protein		1280pt26024_00188
377	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00189	17317	17877	+	560		N-carbamoylsarcosine amidase	3.5.1.59	1280pt26024_00189
379	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00190	20001	18142	-	1859		N-acetylmuramoyl-L-alanine amidase domain-containing protein		1280pt26024_00190
381	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00191	20212	23193	+	2981		hypothetical protein		1280pt26024_00191
383	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00192	24243	23305	-	938	yvyI	Putative mannose-6-phosphate isomerase YvyI	5.3.1.8	1280pt26024_00192
385	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00193	26209	24257	-	1952	manP	PTS system mannose-specific EIIBCA component		1280pt26024_00193
387	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00194	28160	26286	-	1874	manR	Transcriptional regulator ManR		1280pt26024_00194
389	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00195	28873	28400	-	473		hypothetical protein		1280pt26024_00195
391	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00196	29129	29656	+	527	isaB	Immunodominant staphylococcal antigen B		1280pt26024_00196
393	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00197	30070	31599	+	1529	aur	Zinc metalloproteinase aureolysin	3.4.24.29	1280pt26024_00197
395	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00198	31966	32415	+	449	argR	Arginine repressor		1280pt26024_00198
397	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00199	32762	33997	+	1235	arcA	Arginine deiminase	3.5.3.6	1280pt26024_00199
399	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00200	34030	35040	+	1010	arcB	Ornithine carbamoyltransferase, catabolic	2.1.3.3	1280pt26024_00200
401	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00201	35131	36561	+	1430	arcD	Arginine/ornithine antiporter		1280pt26024_00201
403	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00202	36578	37519	+	941	arcC2	Carbamate kinase 2	2.7.2.2	1280pt26024_00202
405	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00203	37618	38322	+	704	arcR	HTH-type transcriptional regulator ArcR		1280pt26024_00203
407	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00204	38672	41311	+	2639	clfB	Clumping factor B		1280pt26024_00204
409	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00205	41427	42188	+	761		S-formylglutathione hydrolase	3.1.2.12	1280pt26024_00205
411	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00206	42433	42888	+	455		hypothetical protein		1280pt26024_00206
413	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00207	43007	43111	+	104		putative protein.1		1280pt26024_00207
415	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00208	44595	43171	-	1424	phoB	Alkaline phosphatase 3	3.1.3.1	1280pt26024_00208
417	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00209	44793	44993	+	200		hypothetical protein		1280pt26024_00209
419	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00210	45019	45684	+	665	graR_1	Response regulator protein GraR		1280pt26024_00210
421	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00211	45695	46582	+	887	graS_1	Sensor histidine kinase GraS	2.7.13.3	1280pt26024_00211
423	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00212	46690	47445	+	755	yxdL	ABC transporter ATP-binding protein YxdL		1280pt26024_00212
425	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00213	47442	49442	+	2000	bceB_1	Bacitracin export permease protein BceB		1280pt26024_00213
427	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00214	50622	50873	+	251		hypothetical protein		1280pt26024_00214
429	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00215	50883	51380	+	497	bsaA	Glutathione peroxidase BsaA		1280pt26024_00215
431	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00216	51771	53651	+	1880	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	1.8.1.2	1280pt26024_00216
433	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00217	53717	54325	+	608	sirC	Precorrin-2 dehydrogenase	1.3.1.76	1280pt26024_00217
435	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00218	54814	56184	+	1370	citN	Citrate transporter		1280pt26024_00218
437	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00219	56431	58281	+	1850	nrdD	Anaerobic ribonucleoside-triphosphate reductase	1.1.98.6	1280pt26024_00219
439	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00220	58278	58814	+	536		hypothetical protein		1280pt26024_00220
441	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00221	59332	60954	+	1622	opuD_1	Glycine betaine transporter OpuD		1280pt26024_00221
443	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00222	61687	61124	-	563	opcR	HTH-type transcriptional repressor OpcR		1280pt26024_00222
445	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00223	61940	63430	+	1490	gbsA	Betaine aldehyde dehydrogenase	1.2.1.8	1280pt26024_00223
447	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00224	63691	65400	+	1709	betA	Oxygen-dependent choline dehydrogenase	1.1.99.1	1280pt26024_00224
449	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00225	65678	65890	+	212		hypothetical protein		1280pt26024_00225
451	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_3	PROKKA	CDS	1280pt26024_00226	66170	66613	+	443	isdG	Heme oxygenase (staphylobilin-producing)	1.14.14.18	1280pt26024_00226
453	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00227	270	1340	+	1070		hypothetical protein		1280pt26024_00227
455	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00228	1536	2297	+	761	yjjP	Inner membrane protein YjjP		1280pt26024_00228
457	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00229	2315	2809	+	494		hypothetical protein		1280pt26024_00229
459	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00230	2823	4049	+	1226	pepT	Peptidase T	3.4.11.4	1280pt26024_00230
461	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00231	5361	4237	-	1124	garK_1	Glycerate 2-kinase	2.7.1.165	1280pt26024_00231
463	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00232	6106	5786	-	320		hypothetical protein		1280pt26024_00232
465	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00233	7138	6260	-	878		hypothetical protein		1280pt26024_00233
467	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00234	7258	7776	+	518		hypothetical protein		1280pt26024_00234
469	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00235	7903	8826	+	923	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	1.3.1.98	1280pt26024_00235
471	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00236	8844	9158	+	314		hypothetical protein		1280pt26024_00236
473	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00237	10503	9475	-	1028	yclQ	Petrobactin-binding protein YclQ		1280pt26024_00237
475	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00238	11379	10618	-	761	yclP	Petrobactin import ATP-binding protein YclP	7.2.2.-	1280pt26024_00238
477	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00239	12332	11376	-	956	yclO	Petrobactin import system permease protein YclO		1280pt26024_00239
479	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00240	13290	12319	-	971	yclN	Petrobactin import system permease protein YclN		1280pt26024_00240
481	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00241	14638	13667	-	971	nrdF	Ribonucleoside-diphosphate reductase subunit beta	1.17.4.1	1280pt26024_00241
483	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00242	16863	14758	-	2105	nrdE	Ribonucleoside-diphosphate reductase subunit alpha	1.17.4.1	1280pt26024_00242
485	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00243	17224	16826	-	398	nrdI	Protein NrdI		1280pt26024_00243
487	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00244	18026	18892	+	866	cntI	Pseudopaline exporter CntI		1280pt26024_00244
489	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00245	18912	19412	+	500	queF	NADPH-dependent 7-cyano-7-deazaguanine reductase	1.7.1.13	1280pt26024_00245
491	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00246	19752	21257	+	1505	dtpT	Di-/tripeptide transporter		1280pt26024_00246
493	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00247	21527	22444	+	917		Putative lipid kinase	2.7.1.-	1280pt26024_00247
495	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00248	22991	22857	-	134		hypothetical protein		1280pt26024_00248
497	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00249	23538	22996	-	542		Putative 5'(3')-deoxyribonucleotidase	3.1.3.-	1280pt26024_00249
499	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00250	24755	23697	-	1058	hisC_1	Histidinol-phosphate aminotransferase	2.6.1.9	1280pt26024_00250
501	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00251	26509	24995	-	1514		hypothetical protein		1280pt26024_00251
503	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00252	27479	26502	-	977	btuD_1	Vitamin B12 import ATP-binding protein BtuD	7.6.2.8	1280pt26024_00252
505	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00253	29481	27700	-	1781	recQ	ATP-dependent DNA helicase RecQ	3.6.4.12	1280pt26024_00253
507	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00254	31370	29493	-	1877	ettA	Energy-dependent translational throttle protein EttA		1280pt26024_00254
509	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00255	33588	31648	-	1940	ltaS	Lipoteichoic acid synthase		1280pt26024_00255
511	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00256	35066	34062	-	1004	pxpC_1	5-oxoprolinase subunit C	3.5.2.9	1280pt26024_00256
513	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00257	35760	35050	-	710	pxpB_1	5-oxoprolinase subunit B	3.5.2.9	1280pt26024_00257
515	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00258	36728	36120	-	608		hypothetical protein		1280pt26024_00258
517	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00259	37879	36728	-	1151	menF	Isochorismate synthase MenF	5.4.4.2	1280pt26024_00259
519	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00260	38456	37863	-	593	trpG_1	Anthranilate synthase component 2	4.1.3.27	1280pt26024_00260
521	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00261	38807	39475	+	668	queC	7-cyano-7-deazaguanine synthase	6.3.4.20	1280pt26024_00261
523	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00262	39477	39896	+	419	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	4.1.2.50	1280pt26024_00262
525	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00263	39900	40613	+	713	queE	7-carboxy-7-deazaguanine synthase	4.3.99.3	1280pt26024_00263
527	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00264	40712	41296	+	584		hypothetical protein		1280pt26024_00264
529	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00265	41576	42016	+	440		hypothetical protein		1280pt26024_00265
531	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00266	42358	42831	+	473		hypothetical protein		1280pt26024_00266
533	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00267	42806	43492	+	686	saeR	Response regulator SaeR		1280pt26024_00267
535	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_4	PROKKA	CDS	1280pt26024_00268	43492	44547	+	1055	saeS	Histidine protein kinase SaeS	2.7.13.3	1280pt26024_00268
